ID,Show ID,User ID,Rating,Review,Review Date
5615,5482,220,4,Compelling narrative and rich character development.,2021-05-10
5616,6250,332,5,A triumph of creativity and storytelling.,2023-10-25
5617,6032,118,3,A decent attempt but lacks originality.,2021-11-03
5618,5890,217,2,Failed to live up to expectations.,2020-04-02
5619,6852,104,1,Poor script and weak execution.,2022-08-31
5620,6299,442,4,Immersive world with spellbinding performances.,2021-10-06
5621,5503,305,5,An absolute gem; emotionally and visually captivating.,2022-04-05
5622,6387,49,3,"Solid entertainment, though lacking in depth.",2020-11-20
5623,6005,375,2,Predictable plot with lackluster performances.,2022-11-16
5624,7100,193,1,One of the dullest movies ever encountered.,2022-05-01
5625,5185,142,5,A masterpiece of visual storytelling. I was captivated from start to finish!,2021-07-29
5626,6012,285,3,"Quite enjoyable, though it felt a bit long in some places.",2023-01-05
5627,7180,47,1,I couldn't get past the first 20 minutes. It just wasn't for me.,2020-11-03
5628,6341,391,2,"I had high hopes, but the plot was too predictable.",2021-06-16
5629,5389,119,4,Loved the characters and the dramatic twists. A solid watch.,2023-08-25
5630,5872,222,5,Absolutely fantastic! I recommend it to all my friends.,2021-11-13
5631,5654,312,2,"It was okay, but not something I'd watch again.",2021-05-19
5632,6901,78,3,A decent watch. Good for killing time but nothing memorable.,2020-08-28
5633,6123,401,4,"Great story, well told. The cast did an excellent job!",2020-10-21
5634,5301,110,1,Not my type of show at all. I just couldn't get into it.,2020-04-26
5635,6587,334,5,An exceptional series with brilliant acting. A must-watch!,2022-08-29
5636,5968,290,3,Good for a one-time watch. Doesn't stand out much though.,2023-09-22
5637,6652,153,2,Tried too hard to be deep and ended up being confusing instead.,2021-05-10
5638,5439,244,4,Very well executed. The pacing and suspense were top-notch!,2021-03-28
5639,6751,410,5,A riveting adventure from start to finish. I'm eagerly waiting for the sequel!,2021-01-18
5640,5829,48,3,It's a solid movie but nothing you haven't seen before.,2019-12-21
5641,6038,359,1,Boring and unoriginal. I regret watching it.,2021-01-22
5642,6504,87,2,"The potential was there, but it fell flat in execution.",2024-01-30
5643,7056,94,4,Magnificent visuals and a compelling story. Highly recommended!,2023-09-29
5644,5219,29,5,Incredible journey through time. This show has it all!,2021-12-16
5645,6643,200,3,"Entertaining to some extent, but lacks substance.",2020-06-29
5646,6127,321,2,It started strong but lost its way in later episodes.,2021-11-09
5647,5934,135,1,Not engaging at all. I gave up after a few episodes.,2022-11-13
5648,6339,455,4,A beautifully crafted narrative. Leaves a lasting impression.,2023-06-02
5649,5418,367,5,"This movie is a work of art. The storyline, acting, and visuals are impeccable.",2021-06-24
5650,5185,34,5,A captivating journey through time. Must-watch!,2020-02-11
5651,6621,67,4,"Engaging characters, but the plot sometimes lags.",2023-10-15
5652,5891,422,3,Decent watch but too predictable.,2021-05-05
5653,6005,199,2,"Had high hopes, but it fell short.",2023-01-17
5654,7101,102,1,Could barely sit through it. Disappointing.,2021-04-10
5655,5230,377,4,Stunning visuals and captivating storyline!,2021-06-07
5656,6188,87,5,An absolute masterpiece of storytelling.,2020-07-30
5657,6580,150,3,Good for a one-time watch.,2021-12-13
5658,6890,244,5,I was on the edge of my seat the entire time!,2022-03-12
5659,5698,18,2,It lacked substance. Would not recommend.,2022-01-06
5660,5423,390,4,Surprisingly great! I'm now a fan.,2022-09-03
5661,6675,285,3,"Not bad, but was hoping for more.",2023-03-20
5662,7150,147,1,A complete letdown. Save your time.,2023-04-10
5663,5601,453,3,"A mixed bag, but has its moments.",2023-08-18
5664,5360,88,4,Thoroughly enjoyable from start to finish.,2024-02-20
5665,6053,21,2,Struggled to finish. Not very engaging.,2021-11-10
5666,7119,299,5,It's rare to find such a gem. Loved every second!,2023-05-03
5667,5524,102,1,Utterly boring. What a waste of potential!,2021-12-15
5668,6897,321,5,Incredible performances that will be remembered.,2021-10-27
5669,6429,58,3,Has its enjoyable parts but overall just okay.,2021-02-03
5670,6134,79,4,Very well-executed. A delightful surprise!,2022-05-10
5671,7012,189,1,Fails to deliver on its promising start.,2020-02-07
5672,5418,415,4,"Beautifully shot, with a compelling narrative.",2021-12-26
5673,6149,303,2,Forgettable. I've seen much better.,2021-10-04
5674,5950,478,5,This is what storytelling is all about. A must-see.,2020-05-31
5675,6184,72,5,Absolutely mesmerizing! A must-watch for anyone.,2021-09-05
5676,6921,84,4,"Great story and characters, but a bit slow in the middle.",2022-05-27
5677,6032,15,3,"Not bad, but not my favorite. Worth watching once.",2021-11-09
5678,6754,200,2,Had higher expectations. The plot was predictable.,2022-10-01
5679,5563,322,1,Couldn’t even finish it. Very disappointing.,2021-02-13
5680,7001,98,5,An epic storyline with unforgettable characters.,2020-12-12
5681,5418,150,4,Really enjoyed the cinematography and score.,2023-12-09
5682,6129,45,3,"A solid watch, though it lacked originality.",2021-06-16
5683,5836,412,2,Too many cliches. It felt uninspired.,2022-09-14
5684,5384,37,1,Gave up halfway through. Not for me.,2020-03-11
5685,6103,234,5,Incredible journey! I was hooked from start to finish.,2022-08-06
5686,7012,19,4,Great representation and diversity in casting.,2021-02-05
5687,6203,89,3,"Good for a one-time watch, missing the wow factor though.",2023-05-28
5688,6892,122,2,Expected more thrilling moments. It was rather flat.,2020-07-12
5689,5671,47,1,Lost interest quickly. The pacing was off.,2020-02-28
5690,5321,381,5,A masterpiece of storytelling. Brilliant in every aspect.,2019-11-23
5691,6234,27,4,Engaging plot and compelling characters. Well done.,2020-07-31
5692,5893,303,3,"It was okay, but somehow felt lacking.",2021-06-18
5693,7048,103,2,The ending was predictable. Missed being a great show.,2021-09-13
5694,5178,411,1,Tried too hard to be profound and fell flat.,2021-05-20
5695,7159,85,5,Stunning visuals and narrative. Left me speechless.,2023-06-20
5696,6189,29,4,The attention to detail in every scene was impressive.,2020-07-15
5697,6532,395,3,Decent enough to pass the time but not memorable.,2020-12-20
5698,6745,254,2,"The cast did their best, but the script was lacking.",2021-10-28
5699,5420,487,1,Not sure what the hype was about. Very underwhelming.,2022-09-12
5700,6183,123,4,Absolutely spellbinding! A must-watch.,2023-05-07
5701,5690,45,5,"Pulled me right into its universe, unforgettable.",2021-05-18
5702,6502,388,2,Fell short of expectations. Could have been better.,2022-02-06
5703,6999,90,3,"Decent watch, but left me wanting more.",2020-02-15
5704,5401,212,5,Best series I've ever seen. Brilliant plots.,2022-02-22
5705,6123,333,1,Couldn't even finish the first episode. Disappointing.,2021-12-14
5706,7068,158,3,Average. Had its moments but not many.,2021-02-15
5707,6710,82,4,A thoroughly enjoyable ride from start to finish.,2021-07-09
5708,5827,400,2,"Sadly, it just didn't live up to the hype.",2023-08-19
5709,6649,19,5,Truly epic. A cinematic masterpiece.,2023-12-22
5710,6058,487,1,Gave up halfway. Simply unbearable.,2020-10-27
5711,6172,256,3,"It's okay, but I wouldn't watch it again.",2020-05-16
5712,7100,121,4,Engaging characters and enthralling plot.,2021-06-12
5713,6338,344,2,Expected more. Failed to deliver.,2022-12-09
5714,5723,221,5,A masterpiece of storytelling. Truly touching.,2023-03-30
5715,6894,98,4,Fantastic! Great entertainment value.,2022-08-11
5716,5348,190,1,Regrettably bad. Do not recommend.,2022-06-10
5717,7180,367,3,Had its ups and downs. Fairly average.,2024-01-21
5718,6161,2,4,Dramatically satisfying. Pulls at the heartstrings.,2022-09-26
5719,6632,150,3,Good but not groundbreaking.,2020-09-30
5720,6881,275,2,Barely passable. Many wasted opportunities.,2020-09-09
5721,5406,469,5,Incredibly well-crafted. A journey worth taking.,2024-02-02
5722,5941,41,1,One of the worst I've ever seen. Period.,2022-08-14
5723,6555,333,3,Mediocre. Neither here nor there.,2023-05-30
5724,6018,299,4,Riveting story with a fantastic ending.,2021-07-18
5725,6195,45,4,A thrilling journey through imaginary realms.,2023-04-01
5726,6975,393,5,A breathtaking masterpiece of unseen worlds.,2020-12-14
5727,5360,87,1,Fell short of expectations. A dull venture into the mundane.,2020-08-09
5728,5842,210,2,"Not as captivating as I hoped, but had its moments.",2023-03-25
5729,6653,319,5,"An absolute marvel, igniting the imagination!",2022-10-07
5730,6043,156,3,"Decent, but lacking in depth and originality.",2021-08-25
5731,6147,29,5,A compelling narrative that weaves magic and reality.,2022-04-04
5732,6907,482,4,Visually stunning and deeply impactful.,2023-09-13
5733,6255,125,2,Failed to live up to the hype. Quite predictable.,2023-08-19
5734,5510,211,5,Redefines the genre with its creativity and depth.,2023-02-11
5735,7120,302,4,A lovely blend of adventure and mystique.,2023-12-31
5736,5603,440,3,Enjoyable but forgettable. Needs more character development.,2020-08-28
5737,5731,33,5,A masterpiece that transcends dimensions.,2022-05-27
5738,6220,166,4,Engrossing from start to finish. Well done!,2020-10-31
5739,6854,498,5,An epic saga that captures the heart and imagination.,2024-01-25
5740,5291,207,1,Tried too hard to be deep. Missed the mark.,2020-12-24
5741,5628,134,2,"Somewhat entertaining, but largely uninspired.",2020-02-01
5742,6672,256,3,"A decent watch, but nothing out of the ordinary.",2021-12-04
5743,7176,78,4,Stirring and evocative – leaves you wanting more.,2020-07-12
5744,5463,333,2,Mediocre at best. The plot was confusing and disjointed.,2021-10-15
5745,6031,421,5,An unforgettable journey that defies expectations.,2021-11-03
5746,5874,88,3,"Good effort, but the narrative felt convoluted at times.",2023-06-27
5747,6666,18,4,"Dark and mysterious, an intriguing experience.",2022-01-19
5748,6998,200,5,An extraordinary tale that grips you till the end.,2021-10-24
5749,5518,153,1,Uninspired writing and lackluster performances. Very disappointing.,2021-02-04
5750,6183,198,5,Absolutely outstanding! A masterpiece of storytelling.,2022-09-18
5751,5823,1,4,"Great characters and plot, though a bit slow in the middle.",2023-12-21
5752,6501,345,3,"Average watch, nothing too exciting but not bad either.",2020-06-09
5753,7004,22,2,"Had high expectations, but it fell short.",2021-03-31
5754,7130,478,1,Just couldn't get into it. Disappointing.,2020-03-04
5755,6000,152,5,Absolutely blown away! The cinematography is unparalleled.,2021-03-12
5756,6622,99,4,Very compelling story with strong character development.,2023-09-25
5757,6155,47,3,Decent. A good one-time watch.,2023-07-23
5758,5228,305,2,The pacing was off. Couldn't keep my interest.,2021-05-30
5759,6225,410,1,"Promising trailer, but the show was a letdown.",2020-07-02
5760,5389,277,5,An emotional rollercoaster. It deserves all the awards.,2023-03-19
5761,6160,92,4,Intriguing from start to finish. Well done.,2022-04-10
5762,6308,368,3,It was okay. Not sure what the hype is about.,2023-02-18
5763,7111,199,2,"Some parts were enjoyable, but overall, a miss for me.",2022-01-16
5764,5700,125,1,Felt like a waste of time. Can't recommend.,2023-07-31
5765,6045,480,5,An absolute gem! Fantastic performances by the cast.,2023-05-22
5766,6221,312,4,Solid entertainment with a few unexpected twists.,2022-05-29
5767,6165,50,3,Middle of the road. Good for killing time.,2021-04-12
5768,5301,223,2,"Wanted to like it, but it just didn't click with me.",2023-04-16
5769,7118,402,1,Too many plot holes and lackluster acting.,2022-12-22
5770,7040,298,5,Phenomenal! A visual and storytelling marvel.,2021-04-07
5771,6122,101,4,A must-watch. Brilliantly executed.,2021-05-15
5772,6900,333,3,"Not bad, but I've seen better.",2022-12-27
5773,5350,156,2,Struggled to maintain interest. It's a no from me.,2022-12-27
5774,6004,487,1,Tried to give it a chance but severely lacking in depth.,2022-10-08
5775,5185,154,4,A stellar journey through a magical realm. Highly recommended!,2022-05-09
5776,6754,289,2,Fell short of expectations. The storyline was predictable.,2022-04-04
5777,5890,39,5,An absolute masterpiece! The character development is exceptional.,2022-09-13
5778,6021,422,1,I couldn't get past the first episode. Not at all engaging.,2021-01-28
5779,7123,88,3,Decent watch but nothing out of the ordinary. Good for a one-time watch.,2019-11-29
5780,5401,217,4,Great plot twists! Keeps you on the edge of your seat.,2021-02-16
5781,6147,103,2,Had high hopes but was let down by poor execution and weak dialogue.,2024-01-16
5782,6278,325,3,"Not bad, but could be better. The visuals were stunning though.",2020-05-02
5783,6543,456,5,An epic saga that you can’t help but love. Fantastic!,2021-04-11
5784,5281,29,3,A good family show but lacks depth for more seasoned viewers.,2021-10-28
5785,5902,199,2,Tried too hard to be profound. Ended up being superficial.,2022-06-04
5786,6325,310,4,A wonderful blend of humor and drama. Highly engaging!,2019-11-15
5787,6180,135,1,Utterly disappointing! It's a disjointed mess from start to finish.,2020-04-30
5788,6144,85,5,Blown away by the storytelling! A true gem in the genre.,2023-04-08
5789,5222,278,3,"Has its moments, but overall a mediocre experience.",2022-06-17
5790,6184,492,4,Intriguing plot with unexpected turns. A very satisfying watch.,2019-11-16
5791,6251,168,5,A tour de force! Magnificent performance and riveting plot.,2020-05-17
5792,6660,31,1,"Really wanted to like it, but it just didn't click for me.",2023-12-08
5793,7018,223,3,"It's okay. Some episodes are great, while others are quite dull.",2022-04-01
5794,5398,404,5,A compelling narrative that keeps you hooked till the very end.,2022-05-21
